v1,id,region,comuna,date,WeeklyCases,week,address,address2,empty_address,formattedaddress,lat,lon,CumCases,Pop
1175,Hualpen-Biobio,Biobio,Hualpen,Week 7: 04/05 to 04/11,17,7,"Hualpen, Region de Biobio, Chile","Hualpen,+Region+de+Biobio,+Chile",0,"Hualpén, Bio Bio, Chile",-36.786674,-73.109955,93,97273
1176,Hualpen-Biobio,Biobio,Hualpen,Week 8: 04/12 to 04/18,9,8,"Hualpen, Region de Biobio, Chile","Hualpen,+Region+de+Biobio,+Chile",0,"Hualpén, Bio Bio, Chile",-36.786674,-73.109955,102,97273
1177,Hualpen-Biobio,Biobio,Hualpen,Week 9: 04/19 to 04/25,2,9,"Hualpen, Region de Biobio, Chile","Hualpen,+Region+de+Biobio,+Chile",0,"Hualpén, Bio Bio, Chile",-36.786674,-73.109955,104,97273
1169,Hualpen-Biobio,Biobio,Hualpen,Week 10: 04/26 to 05/01,0,10,"Hualpen, Region de Biobio, Chile","Hualpen,+Region+de+Biobio,+Chile",0,"Hualpén, Bio Bio, Chile",-36.786674,-73.109955,104,97273
1178,Hualqui-Biobio,Biobio,Hualqui,Week 0: 02/16 to 02/22,0,0,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,0,26201
1179,Hualqui-Biobio,Biobio,Hualqui,Week 1: 02/23 to 02/29,0,1,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,0,26201
1181,Hualqui-Biobio,Biobio,Hualqui,Week 2: 03/01 to 03/07,0,2,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,0,26201
1182,Hualqui-Biobio,Biobio,Hualqui,Week 3: 03/08 to 03/14,1,3,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,1,26201
1183,Hualqui-Biobio,Biobio,Hualqui,Week 4: 03/15 to 03/21,1,4,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,2,26201
1184,Hualqui-Biobio,Biobio,Hualqui,Week 5: 03/22 to 03/28,2,5,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,4,26201
1185,Hualqui-Biobio,Biobio,Hualqui,Week 6: 03/29 to 04/04,3,6,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,7,26201
1186,Hualqui-Biobio,Biobio,Hualqui,Week 7: 04/05 to 04/11,4,7,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,11,26201
1187,Hualqui-Biobio,Biobio,Hualqui,Week 8: 04/12 to 04/18,8,8,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,19,26201
1188,Hualqui-Biobio,Biobio,Hualqui,Week 9: 04/19 to 04/25,0,9,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,19,26201
1180,Hualqui-Biobio,Biobio,Hualqui,Week 10: 04/26 to 05/01,0,10,"Hualqui, Region de Biobio, Chile","Hualqui,+Region+de+Biobio,+Chile",0,"Hualqui, Bio Bio, Chile",-36.973789,-72.936844,19,26201
1442,Laja-Biobio,Biobio,Laja,Week 0: 02/16 to 02/22,0,0,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,0,23873
1443,Laja-Biobio,Biobio,Laja,Week 1: 02/23 to 02/29,0,1,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,0,23873
1445,Laja-Biobio,Biobio,Laja,Week 2: 03/01 to 03/07,1,2,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,1,23873
1446,Laja-Biobio,Biobio,Laja,Week 3: 03/08 to 03/14,1,3,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,2,23873
1447,Laja-Biobio,Biobio,Laja,Week 4: 03/15 to 03/21,0,4,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,2,23873
1448,Laja-Biobio,Biobio,Laja,Week 5: 03/22 to 03/28,3,5,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,5,23873
1449,Laja-Biobio,Biobio,Laja,Week 6: 03/29 to 04/04,0,6,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,5,23873
1450,Laja-Biobio,Biobio,Laja,Week 7: 04/05 to 04/11,1,7,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,6,23873
1451,Laja-Biobio,Biobio,Laja,Week 8: 04/12 to 04/18,1,8,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,7,23873
1452,Laja-Biobio,Biobio,Laja,Week 9: 04/19 to 04/25,5,9,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,12,23873
1444,Laja-Biobio,Biobio,Laja,Week 10: 04/26 to 05/01,0,10,"Laja, Region de Biobio, Chile","Laja,+Region+de+Biobio,+Chile",0,"Laja, Bio Bio, Chile",-37.271423,-72.71949,12,23873
1508,Lebu-Biobio,Biobio,Lebu,Week 0: 02/16 to 02/22,0,0,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1509,Lebu-Biobio,Biobio,Lebu,Week 1: 02/23 to 02/29,0,1,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1511,Lebu-Biobio,Biobio,Lebu,Week 2: 03/01 to 03/07,0,2,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1512,Lebu-Biobio,Biobio,Lebu,Week 3: 03/08 to 03/14,0,3,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1513,Lebu-Biobio,Biobio,Lebu,Week 4: 03/15 to 03/21,0,4,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1514,Lebu-Biobio,Biobio,Lebu,Week 5: 03/22 to 03/28,0,5,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1515,Lebu-Biobio,Biobio,Lebu,Week 6: 03/29 to 04/04,0,6,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1516,Lebu-Biobio,Biobio,Lebu,Week 7: 04/05 to 04/11,0,7,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1517,Lebu-Biobio,Biobio,Lebu,Week 8: 04/12 to 04/18,0,8,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1518,Lebu-Biobio,Biobio,Lebu,Week 9: 04/19 to 04/25,0,9,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1510,Lebu-Biobio,Biobio,Lebu,Week 10: 04/26 to 05/01,0,10,"Lebu, Region de Biobio, Chile","Lebu,+Region+de+Biobio,+Chile",0,"Lebu, Bio Bio, Chile",-37.609715,-73.648331,0,27100
1662,Los alamos-Biobio,Biobio,Los alamos,Week 0: 02/16 to 02/22,0,0,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,0,22524
1663,Los alamos-Biobio,Biobio,Los alamos,Week 1: 02/23 to 02/29,0,1,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,0,22524
1665,Los alamos-Biobio,Biobio,Los alamos,Week 2: 03/01 to 03/07,0,2,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,0,22524
1666,Los alamos-Biobio,Biobio,Los alamos,Week 3: 03/08 to 03/14,0,3,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,0,22524
1667,Los alamos-Biobio,Biobio,Los alamos,Week 4: 03/15 to 03/21,0,4,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,0,22524
1668,Los alamos-Biobio,Biobio,Los alamos,Week 5: 03/22 to 03/28,0,5,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,0,22524
1669,Los alamos-Biobio,Biobio,Los alamos,Week 6: 03/29 to 04/04,0,6,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,0,22524
1670,Los alamos-Biobio,Biobio,Los alamos,Week 7: 04/05 to 04/11,1,7,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,1,22524
1671,Los alamos-Biobio,Biobio,Los alamos,Week 8: 04/12 to 04/18,0,8,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,1,22524
1672,Los alamos-Biobio,Biobio,Los alamos,Week 9: 04/19 to 04/25,0,9,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,1,22524
1664,Los alamos-Biobio,Biobio,Los alamos,Week 10: 04/26 to 05/01,0,10,"Los alamos, Region de Biobio, Chile","Los+alamos,+Region+de+Biobio,+Chile",0,"Los Álamos, Los Alamos, Bio Bio, Chile",-37.626125,-73.462265,1,22524
1684,Los angeles-Biobio,Biobio,Los angeles,Week 0: 02/16 to 02/22,0,0,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,0,218515
1685,Los angeles-Biobio,Biobio,Los angeles,Week 1: 02/23 to 02/29,0,1,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,0,218515
1687,Los angeles-Biobio,Biobio,Los angeles,Week 2: 03/01 to 03/07,0,2,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,0,218515
1688,Los angeles-Biobio,Biobio,Los angeles,Week 3: 03/08 to 03/14,3,3,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,3,218515
1689,Los angeles-Biobio,Biobio,Los angeles,Week 4: 03/15 to 03/21,6,4,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,9,218515
1690,Los angeles-Biobio,Biobio,Los angeles,Week 5: 03/22 to 03/28,9,5,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,18,218515
1691,Los angeles-Biobio,Biobio,Los angeles,Week 6: 03/29 to 04/04,6,6,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,24,218515
1692,Los angeles-Biobio,Biobio,Los angeles,Week 7: 04/05 to 04/11,4,7,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,28,218515
1693,Los angeles-Biobio,Biobio,Los angeles,Week 8: 04/12 to 04/18,3,8,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,31,218515
1694,Los angeles-Biobio,Biobio,Los angeles,Week 9: 04/19 to 04/25,0,9,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,31,218515
1686,Los angeles-Biobio,Biobio,Los angeles,Week 10: 04/26 to 05/01,0,10,"Los angeles, Region de Biobio, Chile","Los+angeles,+Region+de+Biobio,+Chile",0,"Los Ángeles, Bio Bio, Chile",-37.462917,-72.361221,31,218515
1739,Lota-Biobio,Biobio,Lota,Week 0: 02/16 to 02/22,0,0,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,0,45750
1740,Lota-Biobio,Biobio,Lota,Week 1: 02/23 to 02/29,0,1,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,0,45750
1742,Lota-Biobio,Biobio,Lota,Week 2: 03/01 to 03/07,0,2,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,0,45750
1743,Lota-Biobio,Biobio,Lota,Week 3: 03/08 to 03/14,0,3,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,0,45750
1744,Lota-Biobio,Biobio,Lota,Week 4: 03/15 to 03/21,1,4,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,1,45750
1745,Lota-Biobio,Biobio,Lota,Week 5: 03/22 to 03/28,0,5,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,1,45750
1746,Lota-Biobio,Biobio,Lota,Week 6: 03/29 to 04/04,0,6,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,1,45750
1747,Lota-Biobio,Biobio,Lota,Week 7: 04/05 to 04/11,0,7,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,1,45750
1748,Lota-Biobio,Biobio,Lota,Week 8: 04/12 to 04/18,0,8,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,1,45750
1749,Lota-Biobio,Biobio,Lota,Week 9: 04/19 to 04/25,0,9,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,1,45750
1741,Lota-Biobio,Biobio,Lota,Week 10: 04/26 to 05/01,0,10,"Lota, Region de Biobio, Chile","Lota,+Region+de+Biobio,+Chile",0,"Lota, Bio Bio, Chile",-37.092056,-73.154579,1,45750
1948,Mulchen-Biobio,Biobio,Mulchen,Week 0: 02/16 to 02/22,0,0,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,0,31041
1949,Mulchen-Biobio,Biobio,Mulchen,Week 1: 02/23 to 02/29,0,1,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,0,31041
1951,Mulchen-Biobio,Biobio,Mulchen,Week 2: 03/01 to 03/07,0,2,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,0,31041
1952,Mulchen-Biobio,Biobio,Mulchen,Week 3: 03/08 to 03/14,0,3,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,0,31041
1953,Mulchen-Biobio,Biobio,Mulchen,Week 4: 03/15 to 03/21,1,4,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,1,31041
1954,Mulchen-Biobio,Biobio,Mulchen,Week 5: 03/22 to 03/28,4,5,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,5,31041
1955,Mulchen-Biobio,Biobio,Mulchen,Week 6: 03/29 to 04/04,0,6,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,5,31041
1956,Mulchen-Biobio,Biobio,Mulchen,Week 7: 04/05 to 04/11,0,7,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,5,31041
1957,Mulchen-Biobio,Biobio,Mulchen,Week 8: 04/12 to 04/18,0,8,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,5,31041
1958,Mulchen-Biobio,Biobio,Mulchen,Week 9: 04/19 to 04/25,0,9,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,5,31041
1950,Mulchen-Biobio,Biobio,Mulchen,Week 10: 04/26 to 05/01,0,10,"Mulchen, Region de Biobio, Chile","Mulchen,+Region+de+Biobio,+Chile",0,"Mulchén, Bio Bio, Chile",-37.71788,-72.237434,5,31041
1959,Nacimiento-Biobio,Biobio,Nacimiento,Week 0: 02/16 to 02/22,0,0,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,0,27944
1960,Nacimiento-Biobio,Biobio,Nacimiento,Week 1: 02/23 to 02/29,0,1,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,0,27944
1962,Nacimiento-Biobio,Biobio,Nacimiento,Week 2: 03/01 to 03/07,0,2,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,0,27944
1963,Nacimiento-Biobio,Biobio,Nacimiento,Week 3: 03/08 to 03/14,0,3,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,0,27944
1964,Nacimiento-Biobio,Biobio,Nacimiento,Week 4: 03/15 to 03/21,2,4,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,2,27944
1965,Nacimiento-Biobio,Biobio,Nacimiento,Week 5: 03/22 to 03/28,3,5,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,5,27944
1966,Nacimiento-Biobio,Biobio,Nacimiento,Week 6: 03/29 to 04/04,3,6,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,8,27944
1967,Nacimiento-Biobio,Biobio,Nacimiento,Week 7: 04/05 to 04/11,2,7,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,10,27944
1968,Nacimiento-Biobio,Biobio,Nacimiento,Week 8: 04/12 to 04/18,0,8,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,10,27944
1969,Nacimiento-Biobio,Biobio,Nacimiento,Week 9: 04/19 to 04/25,0,9,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,10,27944
1961,Nacimiento-Biobio,Biobio,Nacimiento,Week 10: 04/26 to 05/01,0,10,"Nacimiento, Region de Biobio, Chile","Nacimiento,+Region+de+Biobio,+Chile",0,"Nacimiento, Bio Bio, Chile",-37.505905,-72.67379,10,27944
2003,Negrete-Biobio,Biobio,Negrete,Week 0: 02/16 to 02/22,0,0,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,0,10429
2004,Negrete-Biobio,Biobio,Negrete,Week 1: 02/23 to 02/29,0,1,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,0,10429
2006,Negrete-Biobio,Biobio,Negrete,Week 2: 03/01 to 03/07,0,2,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,0,10429
2007,Negrete-Biobio,Biobio,Negrete,Week 3: 03/08 to 03/14,0,3,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,0,10429
2008,Negrete-Biobio,Biobio,Negrete,Week 4: 03/15 to 03/21,0,4,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,0,10429
2009,Negrete-Biobio,Biobio,Negrete,Week 5: 03/22 to 03/28,0,5,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,0,10429
2010,Negrete-Biobio,Biobio,Negrete,Week 6: 03/29 to 04/04,2,6,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,2,10429
2011,Negrete-Biobio,Biobio,Negrete,Week 7: 04/05 to 04/11,0,7,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,2,10429
2012,Negrete-Biobio,Biobio,Negrete,Week 8: 04/12 to 04/18,0,8,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,2,10429
2013,Negrete-Biobio,Biobio,Negrete,Week 9: 04/19 to 04/25,0,9,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,2,10429
2005,Negrete-Biobio,Biobio,Negrete,Week 10: 04/26 to 05/01,0,10,"Negrete, Region de Biobio, Chile","Negrete,+Region+de+Biobio,+Chile",0,"Negrete, Bio Bio, Chile",-37.586254,-72.532059,2,10429
2344,Penco-Biobio,Biobio,Penco,Week 0: 02/16 to 02/22,0,0,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,0,49865
2345,Penco-Biobio,Biobio,Penco,Week 1: 02/23 to 02/29,0,1,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,0,49865
2347,Penco-Biobio,Biobio,Penco,Week 2: 03/01 to 03/07,0,2,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,0,49865
2348,Penco-Biobio,Biobio,Penco,Week 3: 03/08 to 03/14,0,3,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,0,49865
2349,Penco-Biobio,Biobio,Penco,Week 4: 03/15 to 03/21,1,4,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,1,49865
2350,Penco-Biobio,Biobio,Penco,Week 5: 03/22 to 03/28,3,5,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,4,49865
2351,Penco-Biobio,Biobio,Penco,Week 6: 03/29 to 04/04,3,6,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,7,49865
2352,Penco-Biobio,Biobio,Penco,Week 7: 04/05 to 04/11,3,7,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,10,49865
2353,Penco-Biobio,Biobio,Penco,Week 8: 04/12 to 04/18,8,8,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,18,49865
2354,Penco-Biobio,Biobio,Penco,Week 9: 04/19 to 04/25,0,9,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,18,49865
2346,Penco-Biobio,Biobio,Penco,Week 10: 04/26 to 05/01,0,10,"Penco, Region de Biobio, Chile","Penco,+Region+de+Biobio,+Chile",0,"Penco, Bio Bio, Chile",-36.733299,-72.983299,18,49865
2740,Quilaco-Biobio,Biobio,Quilaco,Week 0: 02/16 to 02/22,0,0,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
